,months_since_joined,referred_friends,transaction_count,transaction_value,clv,total_reward_points,earned_reward_points,churned
22752,5,1,14.0,36.133270566082466,238.8090297609856,111.95106556419121,14.0,True
22753,5,0,16.0,35.865541519747666,237.03957704352072,100.77260601708755,16.0,True
22754,5,0,23.0,50.2910890949961,332.3797155431815,141.02523350967218,46.0,True
22755,5,0,27.0,74.79650625992397,494.3388962473463,397.58490395461615,81.0,True
22756,5,0,17.0,35.14404891813548,232.2711476854413,128.22693580281495,17.0,True
22757,5,0,25.0,39.30156595798982,259.7486661870284,201.9406945071654,25.0,True
22758,5,0,14.0,34.767366878098734,229.78161183384853,77.60849394937591,14.0,True
22759,5,2,22.0,53.465397310133895,353.35909142428284,213.96745109028416,44.0,True
22760,5,2,20.0,49.2727591572079,325.6494533607142,198.6715562599268,40.0,True
22761,5,2,16.0,34.03900733244405,224.96779803592952,119.14587210491871,16.0,True
22762,5,2,23.0,81.27317968272256,537.1439917160396,492.1460283131534,92.0,True
22763,5,0,19.0,58.69425520625817,387.9172274957969,285.86792477684645,38.0,True
22764,5,0,23.0,42.919980984854895,283.6631961562402,258.4089745678404,46.0,True
22765,5,0,22.0,62.48060715881075,412.94167233449514,338.6274470887943,66.0,True
22766,5,2,19.0,53.99313984391581,356.8470038241741,179.203756079758,38.0,True
22767,5,1,5.0,13.270852663178735,87.7086241833189,16.91309485769857,0.0,True
22768,5,0,16.0,34.40251530404418,227.37026492166166,101.99601094283028,16.0,True
22769,5,0,18.0,48.608036621336524,321.256224035918,125.87828358231859,36.0,True
22770,5,1,21.0,58.82590625227577,388.78732472402817,269.01301987396863,42.0,True
22771,5,0,19.0,29.87215838264924,197.4286038453228,86.25637577749465,19.0,True
22772,5,0,21.0,50.862924008881826,336.1590396627284,283.69805380419615,42.0,True
22773,5,1,21.0,53.48393514379433,353.48161014459146,209.86242220597046,42.0,True
22774,5,1,28.0,82.19434150263749,543.2320583931048,474.90413441800627,112.0,True
22775,5,0,18.0,50.994871980445225,337.03109930677175,175.14999029146566,36.0,True
22776,5,0,17.0,43.71455548203473,288.91463234708567,186.04285069850658,34.0,True
22777,5,0,22.0,54.431804422313796,359.74618955290987,253.85139488971402,44.0,True
22778,5,1,20.0,52.07354922214178,344.1602039097914,252.49557757438737,40.0,True
22779,5,1,16.0,40.16810757850842,265.4757415500265,149.74010529130237,32.0,True
22780,5,1,15.0,44.43717165443118,293.6904875164646,157.66953264439346,30.0,True
22781,5,0,14.0,42.22214654130315,279.0511263439154,136.81010117454335,28.0,True
22782,5,0,27.0,44.560499889062825,294.5055783065622,247.50504608930004,54.0,True
22783,5,0,12.0,39.33417418454882,259.96417778685816,114.58564573597369,12.0,True
22784,5,0,19.0,40.81583727428618,269.7566631984882,187.4609588326848,38.0,True
22785,5,1,24.0,62.230353100419556,411.28771386514353,358.1872193975946,72.0,True
22786,5,0,14.0,43.55031025514997,287.82911634865184,154.5121043695391,28.0,True
22787,5,0,18.0,35.35661622049849,233.67602995712448,141.20449199438954,18.0,True
22788,5,1,25.0,62.058405273188754,410.151290476195,374.88372780695687,75.0,True
22789,5,0,11.0,31.179363209662696,206.06807410492863,94.41969246873194,11.0,True
22790,5,0,26.0,42.58297426665546,281.43587916734606,234.6050883125002,52.0,True
22791,5,0,18.0,51.60443798464236,341.05979263447307,223.8159088078974,36.0,True
22792,5,1,25.0,64.98745278507792,429.5097095586534,313.5079098925165,75.0,True
22793,5,1,17.0,46.85006900124114,309.63760952554816,163.08130798563224,34.0,True
22794,5,1,17.0,40.665128679061134,268.7606123888468,169.47308101650333,34.0,True
22795,5,0,18.0,49.15690438215147,324.88375554285943,222.32508008683067,36.0,True
22796,5,0,16.0,43.04831768888468,284.51138850893693,216.98346522855852,32.0,True
22797,5,0,34.0,84.16770312018544,556.2742371350579,643.8050937055758,136.0,True
22798,5,0,24.0,73.17736899442271,483.63782785894614,278.9984316819847,72.0,True
22799,5,0,14.0,40.51547862411413,267.77155759625026,141.98387078157734,28.0,True
22800,5,0,17.0,41.510697805374754,274.349078073997,164.61324991000708,34.0,True
22801,5,1,21.0,74.00712351053488,489.1217729275263,301.2688357063537,63.0,True
22802,5,0,17.0,48.266290612650145,318.99758451946946,182.1523115141893,34.0,True
22803,5,0,15.0,40.820239448349135,269.7857576839953,175.99611401364086,30.0,True
22804,5,0,22.0,68.73733741679196,454.29313759009904,438.49716938614984,66.0,True
22805,5,0,6.0,15.134783272450266,100.02756053666869,40.81474167833262,0.0,True
22806,5,0,22.0,63.333127853116245,418.57608174910723,249.17794954045792,66.0,True
22807,5,2,23.0,44.606263468479796,294.8080351787949,222.88723313218287,46.0,True
22808,5,3,25.0,82.07983821842507,542.4752927369983,411.32803951363115,100.0,True
22809,5,1,22.0,54.257082029367474,358.5914287332183,196.59397361749663,44.0,True
22810,5,1,17.0,46.28533895048897,305.9052422810621,160.85836106802628,34.0,True
22811,5,1,26.0,61.953112742645786,409.4553997730809,383.2370228206715,78.0,True
22812,5,2,25.0,62.34473741710126,412.04369325086435,340.79965295611237,75.0,True
22813,5,2,24.0,69.46166353201482,459.0802939724855,392.9726647032263,72.0,True
22814,5,0,17.0,44.358031202004824,293.1674389697183,162.44354734492822,34.0,True
22815,5,1,25.0,57.97762856011013,383.18095780898557,361.2664949545263,50.0,True
22816,5,0,19.0,52.52214552411888,347.1250295663451,152.1851597625965,38.0,True
22817,5,0,16.0,34.67479842228267,229.16981603530664,64.51757148807657,16.0,True
22818,5,0,25.0,71.60018915337959,473.2140610175455,353.5930577269793,75.0,True
22819,5,1,25.0,58.70757513597303,388.00526047597987,237.96155305948693,50.0,True
22820,5,2,14.0,42.03322706696073,277.80253534554015,164.79577528738346,28.0,True
22821,5,1,21.0,60.42601531420557,399.3626334797737,271.40261876784166,63.0,True
22822,5,0,11.0,25.849857724516074,170.84474629445347,56.29268232420802,11.0,True
22823,5,1,26.0,73.50752195180165,485.8198475374634,349.85844595278024,78.0,True
22824,5,0,24.0,60.179749507451774,397.73503383399515,265.345235871497,72.0,True
22825,5,0,15.0,41.15866478671322,272.0224505002035,154.0884215412504,30.0,True
22826,5,0,24.0,48.07315467624875,317.7211264280369,132.90958204765872,48.0,True
22827,5,0,13.0,37.76782118124432,249.61196678790486,44.14649945543428,13.0,True
22828,5,1,17.0,38.030511041841706,251.34811493487598,78.63781989504267,17.0,True
22829,5,0,18.0,47.71155343619286,315.33126135506524,166.0617999773167,36.0,True
22830,5,1,12.0,36.95662439344695,244.2506719257409,101.4877134534478,12.0,True
22831,5,1,29.0,92.97567809251171,614.4871784035055,595.0148425622891,116.0,True
22832,5,0,23.0,54.52175871638138,360.3407080493695,285.7454321932348,46.0,True
22833,5,0,26.0,54.502863077679294,360.21582455350915,214.17257247653927,52.0,True
22834,5,1,24.0,47.43738707229671,313.51926364964305,300.82600469020764,48.0,True
22835,5,3,27.0,71.83780955945019,474.78452219463014,479.618231741864,81.0,True
22836,5,0,25.0,69.07884769219677,456.5502191175982,355.3607279673948,75.0,True
22837,5,0,37.0,85.37260924507406,564.2376032552512,677.0710062569606,148.0,True
22838,5,3,22.0,50.371042586029006,332.90813755758654,210.18558912571385,44.0,True
22839,5,1,24.0,58.314812389523404,385.40944534669734,242.07700073078485,48.0,True
22840,5,0,6.0,19.46364702403903,128.63752958427526,32.91959328353989,0.0,True
22841,5,0,9.0,21.931620874193626,144.9486586738223,38.85096763383604,9.0,True
22842,5,1,14.0,30.544896511502518,201.8748091657312,64.84880960845177,14.0,True
22843,5,1,20.0,39.89330993521713,263.65957164492534,162.7362875835201,20.0,True
22844,5,1,15.0,45.34164793680022,299.66827751583236,159.09085242577487,30.0,True
22845,5,0,23.0,62.179224089415605,410.94979622527296,350.9645014502851,69.0,True
22846,5,1,17.0,41.39553274204897,273.5879386419909,167.6445886543015,34.0,True
22847,5,0,12.0,32.984630159705766,217.9992954431941,64.38430203673903,12.0,True
22848,5,0,18.0,46.049715751112736,304.34798087763306,142.04341987874747,36.0,True
22849,5,1,23.0,67.73768716601832,447.6863316534214,341.3091486626268,69.0,True
22850,5,1,21.0,51.37785218395413,339.5622604605998,174.79498032151025,42.0,True
22851,5,2,13.0,45.83885804304944,302.95439751550344,139.99983852839208,26.0,True
22852,5,2,14.0,31.19744596682445,206.18758517119943,64.96777740092452,14.0,True
22853,5,0,19.0,53.389073296416385,352.85465705181144,185.13356305236823,38.0,True
22854,5,0,22.0,59.955500764018566,396.2529475460554,187.743673392432,44.0,True
22855,5,1,19.0,68.15719979591428,450.45893990472007,293.66100790901913,57.0,True
22856,5,1,17.0,34.5668696353657,228.4565020041346,71.65424046334252,17.0,True
22857,5,2,21.0,56.17967743786848,371.29808763605314,185.8382260738192,42.0,True
22858,5,1,19.0,49.950831995980025,330.1309164056467,186.19816995992105,38.0,True
22859,5,0,24.0,56.04469544762858,370.4059758061691,241.34787097162467,48.0,True
22860,5,1,15.0,34.53854111511796,228.26927548605468,68.87930705205869,15.0,True
22861,5,1,27.0,65.82065856245819,435.0164644183756,406.78344411642337,81.0,True
22862,5,0,20.0,44.53283685769493,294.32275008266447,270.0061032017889,40.0,True
22863,5,4,24.0,59.44021370240993,392.8473548249067,317.6692072431856,48.0,True
22864,5,2,28.0,79.53887538815081,525.6817709037957,571.7025978279793,84.0,True
22865,5,0,19.0,52.6254850463231,347.80801260792776,187.36681619685157,38.0,True
22866,5,1,17.0,41.36373032873417,273.37775275655116,182.9800833044247,34.0,True
22867,5,1,26.0,61.30233414531791,405.15432757611876,288.54614642779364,78.0,True
22868,5,1,21.0,62.92314812191577,415.8664775451202,314.8706151160679,63.0,True
22869,5,0,31.0,76.13494926775144,503.1848233135135,489.68931642243683,93.0,True
22870,5,2,10.0,27.477301660625876,181.6007144446933,54.93259929322966,10.0,True
22871,5,0,23.0,47.95668946869751,316.9513941901162,151.3716041473536,46.0,True
22872,5,1,10.0,34.40724070161836,227.40149562932376,89.88681373718374,10.0,True
22873,5,0,20.0,56.71553370324539,374.8396246411789,265.94758731034364,40.0,True
22874,5,1,17.0,30.70954397050498,202.96298356348134,76.57136211390645,17.0,True
22875,5,1,19.0,35.18491247390543,232.54121972578312,148.4529928724061,19.0,True
22876,5,0,9.0,21.122900184575336,139.60372863539214,59.17000288353846,9.0,True
22877,5,0,16.0,40.9664124192841,270.75183201990194,176.03378149371648,32.0,True
22878,5,1,17.0,42.53109285733389,281.0929888386099,167.67705932710183,34.0,True
22879,5,0,20.0,63.90726237052945,422.3706042185025,253.29590152514174,60.0,True
22880,5,0,31.0,67.2877972089065,444.71295607811606,442.9865365505602,93.0,True
22881,5,1,19.0,52.93766618200488,349.8712544056916,225.95315465696652,38.0,True
22882,5,0,20.0,63.46763509416814,419.4650559058386,302.9588867540109,60.0,True
22883,5,2,17.0,50.89721653301911,336.38568298310815,141.20012530787872,34.0,True
22884,5,2,21.0,51.81400506129585,342.4448460620042,197.9670121919895,42.0,True
22885,5,0,26.0,75.54969760618607,499.3168263324811,349.72577715826066,78.0,True
22886,5,0,19.0,56.380832026305974,372.62754194074654,187.6188719494641,38.0,True
22887,5,1,27.0,55.37559619202819,365.98382022654897,415.3231230641413,54.0,True
22888,5,2,16.0,50.46551658836536,333.53252733692636,157.96923397390125,32.0,True
22889,5,1,26.0,79.69284779694495,526.6993926407168,362.99872220950317,78.0,True
22890,5,0,24.0,72.26442970025829,477.6041048204696,345.54132557867587,72.0,True
22891,5,1,11.0,28.838031577879306,190.59393831330888,50.95760242531665,11.0,True
22892,5,0,20.0,44.280133731351455,292.65260543552307,181.55848547772044,40.0,True
22893,5,1,24.0,58.31502656104598,385.4108608314488,308.14440698787837,48.0,True
22894,5,1,28.0,70.13181997416169,463.5094366221794,384.03383012240784,84.0,True
22895,5,0,13.0,32.35246561491543,213.8212457060527,109.63162076153256,13.0,True
22896,5,1,26.0,50.89231673170322,336.3532996206298,262.3903579705556,52.0,True
22897,5,0,23.0,52.65005661457342,347.97040898892607,248.47711645736283,46.0,True
22898,5,0,22.0,56.81383243270254,375.48929249135233,211.30290862043788,44.0,True
22899,5,0,22.0,59.49446033228351,393.2058771741145,343.9915158521875,44.0,True
22900,5,1,25.0,77.1394931199392,509.8239716367905,446.2291488610777,75.0,True
22901,5,2,18.0,56.14741070790368,371.08483302733003,222.6328072799868,36.0,True
22902,5,1,20.0,58.49584560482996,386.6059151327025,190.30242240470275,40.0,True
22903,5,0,22.0,54.558733341731404,360.5850776917318,287.8728841190573,44.0,True
22904,5,2,24.0,58.351883767820475,385.65445444065216,258.9933550775808,48.0,True
22905,5,0,14.0,34.17583756314317,225.872125104122,111.91675419813214,14.0,True
22906,5,1,20.0,63.41957366486557,419.14741227378255,256.72886984287373,60.0,True
22907,5,1,17.0,48.10502917733046,317.93178874999626,170.95693414997024,34.0,True
22908,5,1,20.0,50.16767654322778,331.5640674912229,162.7563098184513,40.0,True
22909,5,0,15.0,40.533635589567815,267.8915591138398,138.0910667184907,30.0,True
22910,5,0,27.0,60.06391135996462,396.969445909699,265.21291329683794,81.0,True
22911,5,1,17.0,43.815978942537775,289.5849519118048,161.2686659804776,34.0,True
22912,5,0,17.0,56.331432802672424,372.3010566688057,150.32062642733817,34.0,True
22913,5,1,23.0,47.191326737795094,311.893021994116,318.82452233302763,46.0,True
22914,5,0,10.0,24.560403016664253,162.3225886575005,54.48476666344512,10.0,True
22915,5,0,22.0,57.97066336268864,383.1349240010225,222.54084272598504,44.0,True
22916,5,0,14.0,35.273534890422226,233.12693568705345,105.87171394370031,14.0,True
22917,5,1,15.0,42.30977012645936,279.63024091139044,153.68206231948332,30.0,True
22918,5,0,22.0,55.818191948055315,368.9089875700328,351.0379920172978,44.0,True
22919,5,0,11.0,28.496403395284187,188.33607752333847,57.99391427604908,11.0,True
22920,5,3,15.0,42.16231295268707,278.65567912807614,149.9456303434962,30.0,True
22921,5,2,21.0,50.640900753767134,334.69166188851483,235.41052250425068,42.0,True
22922,5,0,26.0,81.07840419724751,535.856697652181,525.3476592848165,104.0,True
22923,5,0,27.0,59.963056784130174,396.30288617058164,370.9876441503067,54.0,True
22924,5,1,20.0,54.02118804879122,357.0323777050296,187.39572474387668,40.0,True
22925,5,1,20.0,52.09543353777818,344.3048399225917,180.60182074498246,40.0,True
22926,5,0,29.0,61.19487519043343,404.4441187200409,412.64604226901713,87.0,True
22927,5,0,29.0,75.48053447846961,498.85971909678284,369.1288857285334,87.0,True
22928,5,0,29.0,80.04157344292369,529.0041613999314,578.3766458862291,116.0,True
22929,5,1,19.0,45.12065272655674,298.2076942109374,213.28390565898118,38.0,True
22930,5,1,11.0,20.69075791595446,136.74764961815166,36.321364942845946,11.0,True
22931,5,0,21.0,48.26657252793171,318.999447730682,160.98041896915962,42.0,True
22932,5,0,21.0,52.593010729860886,347.59338603565806,295.55212519516874,42.0,True
22933,5,1,18.0,44.529337982325366,294.29962560433273,101.41383938642576,36.0,True
22934,5,1,35.0,90.39625166921437,597.4394461656797,804.597038852565,140.0,True
22935,5,1,14.0,44.00479681097893,290.83287138484286,147.2313575795809,28.0,True
22936,5,1,19.0,53.61994922373129,354.3805431765232,173.17910376098672,38.0,True
22937,5,0,19.0,34.452698989438204,227.70193479352835,80.51364784447806,19.0,True
22938,5,1,13.0,33.88789058391457,223.96904969315327,147.16124744425497,13.0,True
22939,5,2,9.0,28.931929905851607,191.214523393152,104.23647436102934,9.0,True
22940,5,1,21.0,72.30234763177303,477.8547088840849,261.9910224185136,63.0,True
22941,5,1,30.0,64.2098617389974,424.37051899117597,351.8707847939077,90.0,True
22942,5,1,22.0,55.69862866072669,368.11877975893066,230.88266456892543,44.0,True
22943,4,2,21.0,49.201859371415644,299.8942888766004,165.75880987278566,42.0,True
22944,4,0,25.0,59.870286025501144,364.9202912621499,203.5045144658177,50.0,True
22945,4,1,16.0,42.38307035561636,258.332528629777,129.51767352049708,32.0,True
22946,4,1,15.0,36.002889596585725,219.4441655459773,97.82526925279022,15.0,True
22947,4,2,22.0,56.53461868347755,344.5887916349991,242.70901178154048,44.0,True
22948,4,0,14.0,33.79148231867609,205.96523565393883,68.06783788021458,14.0,True
22949,4,1,26.0,63.153775425204564,384.9337568331275,188.8569944131989,78.0,True
22950,4,0,18.0,40.7084977564622,248.1257038225151,118.69914179575251,36.0,True
22951,4,1,25.0,55.76109635758733,339.8740322576778,262.97787086426024,50.0,True
22952,4,1,14.0,29.279173675636443,178.46189311802087,39.60295744319588,14.0,True
22953,4,1,20.0,63.066894546112785,384.40420206050163,177.8281308564856,60.0,True
22954,4,0,17.0,42.49260697118989,259.00017424018773,126.86218337008245,34.0,True
22955,4,0,28.0,73.49971670398908,447.994152155559,309.22414049269435,84.0,True
22956,4,2,24.0,56.526794134169904,344.54109958269913,232.51631269858848,48.0,True
22957,4,0,16.0,47.8737974160711,291.7995095172353,133.16011717229117,32.0,True
22958,4,1,24.0,63.02167603474275,384.1285870027655,271.97063371573654,72.0,True
22959,4,1,27.0,76.42465814804106,465.8222026718626,314.56816392960906,81.0,True
22960,4,0,21.0,53.34114224551259,325.12397145049863,174.36839564092853,42.0,True
22961,4,1,31.0,80.91754014326723,493.2071362532064,495.4185272351443,124.0,True
22962,4,2,24.0,57.1698393197765,348.4605770397858,151.91291402414058,48.0,True
22963,4,1,17.0,36.673896179862396,223.5340728115589,132.9982496917367,17.0,True
22964,4,1,24.0,67.00194205086585,408.3890328821423,251.65062262195733,72.0,True
22965,4,0,20.0,62.162558744310864,378.892110736071,232.29745209111783,60.0,True
22966,4,1,10.0,24.698972028932022,150.5447303664877,39.87557483370829,10.0,True
22967,4,0,24.0,61.91139540492851,377.3612244643277,287.2504846691988,72.0,True
22968,4,0,22.0,68.61552078122992,418.2240889566708,269.70029304320894,66.0,True
22969,4,0,21.0,60.093283731231004,366.2795028699092,230.86397637118532,63.0,True
22970,4,2,22.0,70.01473691215641,426.7525659681036,284.64768235488555,66.0,True
22971,4,0,30.0,82.0543693488153,500.13631719326764,483.51955032111056,120.0,True
22972,4,0,18.0,49.30416895597953,300.5178844175013,140.20283161943448,36.0,True
22973,4,1,30.0,74.11455599922586,451.7417095766418,344.99430452775795,90.0,True
22974,4,0,28.0,67.14743764426578,409.27585500786665,301.4178111587595,84.0,True
22975,4,0,12.0,25.40067053108746,154.8217104643564,31.529549116552,12.0,True
22976,4,0,23.0,52.60368174768737,320.6290154794167,166.63630364890795,46.0,True
22977,4,0,16.0,31.87288178953685,194.2710161940387,62.20497984019401,16.0,True
22978,4,0,17.0,49.240597087546405,300.1304023076812,133.35977927288963,34.0,True
22979,4,0,23.0,62.9563029429305,383.73012610858046,248.1913402139267,69.0,True
22980,4,1,24.0,46.796889006211615,285.2355567340268,215.93740125874405,48.0,True
22981,4,1,21.0,53.27126763081268,324.69807295492,165.78118722039483,42.0,True
22982,4,1,16.0,52.56798932139977,320.41146364425134,117.80939684274112,32.0,True
22983,4,0,15.0,36.26446543942503,221.03851792163502,98.15915329064592,15.0,True
22984,4,1,23.0,66.89735075657505,407.7515299051257,290.7796862360907,69.0,True
22985,4,0,25.0,75.12817666878439,457.91991206271456,357.37775990523943,75.0,True
22986,4,0,16.0,41.44172362078498,252.5948489315871,131.13205776942408,32.0,True
22987,4,0,17.0,43.49331210317711,265.09965417380226,137.3809889742171,34.0,True
22988,4,1,10.0,20.17926369324467,122.99628535694694,27.49984906568561,10.0,True
22989,4,1,28.0,68.97718498105687,420.4284980868314,338.984152021718,84.0,True
22990,4,0,13.0,33.99806788458611,207.22441228206338,53.66843713954867,13.0,True
22991,4,0,13.0,32.58482961866178,198.61046780542839,52.2335539133126,13.0,True
22992,4,0,12.0,32.220418459868924,196.38931546035317,48.27751512815972,12.0,True
22993,4,0,21.0,45.188609004322494,275.4327973740583,149.84261380070768,42.0,True
22994,4,0,25.0,65.78347242660905,400.9622387293888,292.2123636541637,75.0,True
22995,4,2,21.0,53.08723240921292,323.576344780111,178.918599693074,42.0,True
22996,4,1,29.0,65.98190384064198,402.1717143175564,320.63092184526045,87.0,True
22997,4,1,24.0,70.83858705519421,431.77408255190056,322.0538238090816,72.0,True
22998,4,4,23.0,54.02400700676467,329.2861564693346,200.25924306345797,46.0,True
22999,4,0,12.0,25.778699263134264,157.12586439716412,32.08571368235828,12.0,True
23000,4,1,18.0,54.005739632191045,329.17481349617486,231.03942475370732,36.0,True
23001,4,1,8.0,23.540677529421984,143.4847145524909,37.26305237770861,8.0,True
23002,4,2,21.0,60.905400801213034,371.2295042377092,255.9448885831881,63.0,True
23003,4,3,19.0,51.057303036820485,311.20355575586086,145.96087174775113,38.0,True
23004,4,2,11.0,29.35133470867863,178.90172774958276,40.891910656918256,11.0,True
23005,4,0,16.0,49.469448913137654,301.52529584159663,127.7940488324864,32.0,True
23006,4,2,20.0,54.87616232619194,334.48019825549784,171.7179219938156,40.0,True
23007,4,2,12.0,29.827545889327432,181.8043215783584,79.83646955427636,12.0,True
23008,4,1,22.0,54.72253048177144,333.5437841987953,185.87060639644199,44.0,True
23009,4,1,27.0,69.50763897470594,423.6617117344352,318.3359439085568,81.0,True
23010,4,5,26.0,83.21482314365869,507.20949430536865,385.5480616664392,104.0,True
23011,4,1,28.0,71.60412001463295,436.44014528642924,234.11517038630348,84.0,True
23012,4,0,20.0,43.12477593790662,262.85335916338823,137.01532695052956,40.0,True
23013,4,1,16.0,50.079380139267855,305.2429376880796,121.99999771502245,32.0,True
23014,4,0,23.0,61.41612816793957,374.34248050346497,189.57245779445117,69.0,True
23015,4,0,16.0,41.048902807563096,250.20053457147682,114.91333879443228,32.0,True
23016,4,0,17.0,40.719612693272225,248.19345138557748,75.40445411103833,34.0,True
23017,4,2,17.0,54.86499911580135,334.41215645617467,170.92756362223184,34.0,True
23018,4,0,11.0,26.618478302150386,162.2444705014189,39.84997952836425,11.0,True
23019,4,0,30.0,88.70063569460841,540.6465203628263,428.5804119543788,120.0,True
23020,4,0,30.0,73.2227002506134,446.30568644809256,458.23009267448504,90.0,True
23021,4,1,19.0,48.700604294333104,296.83904794042587,157.39143691676833,38.0,True
23022,4,1,25.0,55.526203311624826,338.44231638594164,288.95592074194917,50.0,True
23023,4,1,15.0,44.40230778858397,270.640148337024,125.61528986412108,30.0,True
23024,4,0,26.0,73.03252012737225,445.14650397924873,309.10834539667263,78.0,True
23025,4,1,21.0,61.032796065471885,372.0060015625918,228.99977547191108,63.0,True
23026,4,0,19.0,55.34347342088929,337.328544440354,203.48780063717842,38.0,True
23027,4,2,23.0,65.56388971952191,399.6238421599747,283.18968580046413,69.0,True
23028,4,1,16.0,40.05819742944404,244.16200495790198,141.02582491663392,32.0,True
23029,4,2,32.0,79.41388250240577,484.04206922767037,379.4345925606943,96.0,True
23030,4,0,9.0,21.669200343562284,132.07772044754378,38.280341258642736,9.0,True
23031,4,1,21.0,44.19137126080412,269.3544518043156,192.50509120475442,42.0,True
23032,4,0,28.0,87.69897693235502,534.5412278791542,445.8379050841227,112.0,True
23033,4,0,32.0,86.30900690987913,526.0691075817583,499.94289772841864,128.0,True
23034,4,2,18.0,44.0717156228828,268.625128910772,125.01351663694113,36.0,True
23035,4,0,13.0,37.437364620940365,228.18755193088302,53.62784664770279,13.0,True
23036,4,0,13.0,39.84345201336792,242.85309255771188,66.93896513879903,13.0,True
23037,4,1,18.0,50.97040584966657,310.67390158262765,133.5134278624572,36.0,True
23038,4,0,10.0,22.860735114211444,139.34034176472045,40.121377538193826,10.0,True
23039,4,0,20.0,66.621194723296,406.06830861476715,260.5274105948991,60.0,True
23040,4,0,18.0,57.802586073228206,352.31728367830794,165.9993341209897,36.0,True
23041,4,2,28.0,72.5068987303211,441.9427458875665,329.5667434557777,84.0,True
23042,4,1,26.0,67.33832187755065,410.4393291555933,337.3200275489515,78.0,True
23043,4,2,14.0,38.389149357668316,233.98885315061818,100.9000894974735,14.0,True
23044,4,1,16.0,50.31178447275853,306.65948440429,110.58780174260706,32.0,True
23045,4,0,34.0,73.245898681718,446.4470851083882,435.5710957446759,102.0,True
23046,4,0,16.0,42.628838382620614,259.8305294904896,127.459092622052,32.0,True
23047,4,2,16.0,53.06180968254674,323.42138863348845,114.7395075605463,32.0,True
23048,4,0,28.0,97.55932982019873,594.6418735691861,471.9161123650205,112.0,True
23049,4,2,13.0,43.98728220455206,268.1104918569855,110.9528031143692,26.0,True
23050,4,1,29.0,71.81100482799008,437.70114588221463,341.90253412407617,87.0,True
23051,4,0,21.0,59.41821951840914,362.1648636136564,247.8674909078259,42.0,True
23052,4,2,23.0,51.35676224986358,313.0288141686613,171.82439724155128,46.0,True
23053,4,1,18.0,34.35610424361783,209.40670906221646,105.45131446319846,18.0,True
23054,4,1,20.0,56.66862163459838,345.40556401407486,132.97947726996497,40.0,True
23055,4,1,22.0,49.794806824130866,303.50841153263434,169.07608260630147,44.0,True
23056,4,0,30.0,58.05463210645338,353.8535501296964,303.03939266218214,60.0,True
23057,4,1,19.0,53.221613122955645,324.39541969112986,154.15762133029395,38.0,True
23058,4,1,16.0,44.956294693633396,274.01679936321,102.63807315682536,32.0,True
23059,4,0,23.0,62.025033779475,378.05387104230454,262.5195525050092,69.0,True
23060,4,1,24.0,71.29178260896344,434.5363919454074,289.5890527141814,72.0,True
23061,4,1,20.0,43.973105097724066,268.0240798102697,167.59619519783732,40.0,True
23062,4,1,17.0,51.23908027766893,312.31152112697976,122.41889400823244,34.0,True
23063,4,1,19.0,42.404810144385145,258.46503659952515,158.97481555368802,38.0,True
23064,4,0,26.0,64.26989435413181,391.73670486738024,306.4907636910746,78.0,True
23065,4,0,33.0,91.85891340726386,559.896797909489,510.3508267814311,132.0,True
23066,4,1,13.0,34.413853174751054,209.75869930926885,52.45170604433169,13.0,True
23067,4,2,18.0,53.01069925275051,323.1098612604636,142.04385661982482,36.0,True
23068,4,2,20.0,47.42349672628682,289.05484484665675,169.10587835067082,40.0,True
23069,4,0,5.0,12.499849744201304,76.18885948605869,6.869525208060183,0.0,True
23070,4,1,23.0,69.69334351992741,424.79361474057856,274.04395022866373,69.0,True
23071,4,0,11.0,30.66212753898663,186.8912486484238,77.90977338139892,11.0,True
23072,4,0,15.0,33.990318242960434,207.17717680572014,115.49853616358543,15.0,True
23073,4,1,16.0,47.98495224095646,292.4770184079576,134.30966980024195,32.0,True
23074,4,1,32.0,62.868069101340744,383.1923247832553,339.32936370947004,96.0,True
23075,4,0,19.0,46.63811447674095,284.26779707584217,135.51714228599542,38.0,True
23076,4,1,22.0,67.94652377022928,414.1464303999057,319.6625448335195,66.0,True
23077,4,2,14.0,35.32435074114621,215.3083477104954,86.39231382445881,14.0,True
23078,4,2,15.0,34.157357446307934,208.19531115556785,53.7298344835589,15.0,True
23079,4,2,20.0,57.92132673611417,353.04102963246214,207.63450578127217,40.0,True
23080,4,2,23.0,72.27881415848229,440.5525289049324,269.97410133280516,69.0,True
23081,4,0,29.0,79.97577894168892,487.46693030475024,438.12310790692396,87.0,True
23082,4,0,23.0,51.8739533534586,316.1811880871975,228.3872351087642,46.0,True
23083,4,1,15.0,54.453699609211505,331.9052110963878,119.55435684798607,30.0,True
23084,4,0,27.0,67.32348546460652,410.34889851808884,268.50159773840323,81.0,True
23085,4,2,11.0,33.52449220976767,204.33788234105384,79.52596928034001,11.0,True
23086,4,1,19.0,47.862006427236615,291.727641294025,208.58680544604383,38.0,True
23087,4,2,19.0,48.646990116384394,296.5122597666648,196.99629916884896,38.0,True
23088,4,1,22.0,61.643125329800675,375.72606952434836,239.9785849281336,66.0,True
23089,4,1,26.0,65.09158236224611,396.74504284525415,298.30516532693923,78.0,True
23090,4,0,17.0,42.19781673601275,257.20337409735464,130.31263638178987,34.0,True
23091,4,1,39.0,98.29296250484558,599.1134983221851,740.2743564936594,156.0,True
23092,4,1,16.0,40.031688992511896,244.00043120958114,135.98698014472416,32.0,True
